"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2024-11-06,3,2024-11-17,0.25,285,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.3,354.7,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.35,456.65,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.4,577.6,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.45,292.55,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.5,365,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.55,467.45,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.6,590,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.65,305,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.7,373.3,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.75,476,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.8,603,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.85,314.6,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.9,382.1,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.95,496.05,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.975,624.1,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.99,332.11,"quantile","ILI incidence","HU"
2024-11-06,3,2024-11-17,0.01,4,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.025,6,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.05,3.95,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.1,5,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.15,7,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.2,9,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.25,6,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.3,7,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.35,8,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.4,11,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.45,7,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.5,8.5,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.55,10,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.6,13,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.65,8,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.7,10,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.75,13,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.8,15,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.85,11,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.9,12,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.95,16,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.975,20,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.99,15.01,"quantile","ILI incidence","IE"
2024-11-06,3,2024-11-17,0.01,178.89,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.025,393.85,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.05,39.95,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.1,85,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.15,189.85,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.2,417,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.25,46,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.3,91.7,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.35,201.65,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.4,430,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.45,50,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.5,97,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.55,209.45,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.6,440.4,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.65,53,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.7,101,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.75,215,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.8,454,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.85,58,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.9,107,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.95,232.05,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.975,483.525,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.99,63,"quantile","ILI incidence","LV"
2024-11-06,3,2024-11-17,0.01,373,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.025,1213.475,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.05,33.9,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.1,112.9,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.15,395,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.2,1262.8,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.25,39,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.3,123.7,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.35,404,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.4,1286.2,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.45,43,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.5,130,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.55,413.45,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.6,1304,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.65,46,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.7,135.3,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.75,425,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.8,1327,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.85,50,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.9,143.2,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.95,444.1,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.975,1362.675,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.99,59.09,"quantile","ILI incidence","LT"
2024-11-06,3,2024-11-17,0.01,7518.51,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.025,9508.325,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.05,4791.5,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.1,6000.3,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.15,7644.1,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.2,9625.8,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.25,4856,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.3,6051.7,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.35,7683.25,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.4,9684.8,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.45,4892.55,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.5,6082,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.55,7716,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.6,9721.8,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.65,4923.35,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.7,6120.6,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.75,7766.25,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.8,9773.4,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.85,4973,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.9,6160.3,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.95,7828.25,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.975,9877.1,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.99,5075.08,"quantile","ILI incidence","LU"
2024-11-06,3,2024-11-17,0.01,6464.78,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.025,7066.05,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.05,5422.85,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.1,5937.8,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.15,6547.65,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.2,7197.6,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.25,5492.5,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.3,5984.7,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.35,6590.65,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.4,7243.2,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.45,5529.55,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.5,6028.5,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.55,6645.45,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.6,7273,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.65,5564.05,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.7,6062.9,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.75,6682.5,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.8,7327.8,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.85,5604.3,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.9,6122.3,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.95,6731.05,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.975,7389.825,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.99,5668.13,"quantile","ILI incidence","MT"
2024-11-06,3,2024-11-17,0.01,34,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.025,45.95,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.05,19.95,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.1,27.9,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.15,40,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.2,52.8,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.25,24,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.3,33,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.35,43,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.4,57.6,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.45,27,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.5,35,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.55,46.45,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.6,62.4,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.65,30,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.7,38,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.75,51,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.8,66.2,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.85,33,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.9,43.1,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.95,58,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.975,76,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.99,38.03,"quantile","ILI incidence","NL"
2024-11-06,3,2024-11-17,0.01,37,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.025,55.475,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.05,21.95,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.1,30.9,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.15,45,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.2,62,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.25,25,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.3,35,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.35,51,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.4,68,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.45,29,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.5,38,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.55,53.45,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.6,73,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.65,31,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.7,41,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.75,58.25,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.8,80,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.85,36,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.9,44,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.95,65.05,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.975,88.525,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.99,43.03,"quantile","ILI incidence","NO"
2024-11-06,3,2024-11-17,0.01,679.96,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.025,786,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.05,524,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.1,600.9,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.15,704.7,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.2,811,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.25,540.5,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.3,626,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.35,720,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.4,830.2,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.45,552.55,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.5,634.5,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.55,732,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.6,844.4,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.65,566,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.7,653,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.75,747.25,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.8,865.2,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.85,580.3,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.9,667.2,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.95,768.05,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.975,896.4,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.99,600.07,"quantile","ILI incidence","PL"
2024-11-06,3,2024-11-17,0.01,0,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.025,2,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.05,0,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.1,0,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.15,1,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.2,3,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.25,0,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.3,1,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.35,2,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.4,5,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.45,1,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.5,2,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.55,3,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.6,5,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.65,2,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.7,3,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.75,4,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.8,7,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.85,3,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.9,4,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.95,6,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.975,10,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.99,4,"quantile","ILI incidence","RO"
2024-11-06,3,2024-11-17,0.01,88.98,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.025,203.95,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.05,19.95,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.1,44.9,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.15,99.85,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.2,217,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.25,22,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.3,49,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.35,106,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.4,226,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.45,25,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.5,54,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.55,113,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.6,232,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.65,28.35,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.7,59,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.75,117,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.8,237.2,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.85,31,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.9,64.1,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.95,127.05,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.975,256.625,"quantile","ILI incidence","SI"
2024-11-06,3,2024-11-17,0.99,38.04,"quantile","ILI incidence","SI"
2024-11-06,4,2024-11-24,0.01,4995.66,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.025,6352.4,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.05,8060.45,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.1,4079.1,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.15,5077.2,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.2,6456.8,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.25,8133.25,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.3,4131.4,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.35,5123,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.4,6507,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.45,8171,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.5,4175.5,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.55,5156.9,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.6,6545.4,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.65,8209,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.7,4210,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.75,5186.25,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.8,6608.4,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.85,8283.65,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.9,4271.5,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.95,5255.15,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.975,6694.55,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.99,8368.09,"quantile","ILI incidence","AT"
2024-11-06,4,2024-11-24,0.01,241.98,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.025,287.95,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.05,324.85,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.1,230,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.15,262,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.2,301,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.25,338,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.3,240.7,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.35,268,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.4,308.6,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.45,347,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.5,248.5,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.55,277.45,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.6,315.4,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.65,357.35,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.7,257.3,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.75,285,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.8,328.2,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.85,368.3,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.9,267.2,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.95,298.2,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.975,343.575,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.99,388.21,"quantile","ILI incidence","BE"
2024-11-06,4,2024-11-24,0.01,0,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.025,1,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.05,7,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.1,0,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.15,0,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.2,3,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.25,9,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.3,1,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.35,1,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.4,4,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.45,11,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.5,1,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.55,2,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.6,6,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.65,12,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.7,2,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.75,3,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.8,7,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.85,15,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.9,3,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.95,5,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.975,9.52499999999999,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.99,20.01,"quantile","ILI incidence","HR"
2024-11-06,4,2024-11-24,0.01,34.97,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.025,50,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.05,68,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.1,30,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.15,39.85,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.2,56,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.25,76,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.3,34,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.35,44,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.4,62,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.45,81,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.5,37,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.55,48,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.6,65.4,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.65,84.35,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.7,40.3,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.75,52,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.8,69.2,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.85,90.15,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.9,44.1,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.95,60,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.975,77.525,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.99,99.03,"quantile","ILI incidence","CZ"
2024-11-06,4,2024-11-24,0.01,202,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.025,256.425,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.05,316.6,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.1,191.8,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.15,223,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.2,275.6,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.25,332,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.3,202.7,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.35,234,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.4,283.6,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.45,342,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.5,207,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.55,245,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.6,294,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.65,351.35,"quantile","ILI incidence","DK"
2024-11-06,4,2024-11-24,0.7,216.3,"quantile","ILI incidence","DK"
