target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,CZ,2024-11-03,3,quantile,0.4,22.31499496266176,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.4,23.58466046629033,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.45,17.62468665304459,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.45,20.504255929147725,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.45,22.58574732681865,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.45,24.089608812199977,2024-10-23
ILI incidence,CZ,2024-10-20,1,median,0.5,17.66278628777673,2024-10-23
ILI incidence,CZ,2024-10-27,2,median,0.5,20.683735965386,2024-10-23
ILI incidence,CZ,2024-11-03,3,median,0.5,22.6678559017425,2024-10-23
ILI incidence,CZ,2024-11-10,4,median,0.5,24.16182049076214,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.55,17.73370618490698,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.55,20.83414474982052,2024-10-23
