target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,IE,2026-06-07,3,quantile,0.2,0.0,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.2,0.0,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.25,0.0,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.25,0.0,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.25,0.0,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.25,0.0,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.3,0.0,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.3,0.0,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.3,0.0,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.3,0.0,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.35,0.0,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.35,0.0,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.35,0.0,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.35,0.0,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.4,0.018007184270681018,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.4,0.4580369767966902,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.4,0.5666633203076686,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.4,0.16266221847541484,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.45,1.6694752985185428,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.45,2.2600101507158676,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.45,1.7375040779935342,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.45,1.9331697870231812,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.5,3.1500346920648887,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.5,3.52595380015327,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.5,3.563076588047132,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.5,3.1083935988475853,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.55,4.604904077074946,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.55,4.82795692787809,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.55,4.955036247398839,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.55,4.397359497755877,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.6,6.198747575247709,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.6,6.248253841213149,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.6,6.436058037120941,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.6,5.8549879347478155,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.65,7.714250534372815,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.65,8.213622968694144,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.65,7.959651457554799,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.65,7.740811782263014,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.7,8.95865989557349,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.7,10.039187420707853,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.7,9.340306396900367,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.7,9.22076035468105,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.75,10.596253970708347,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.75,11.906007138211931,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.75,10.970866521274555,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.75,10.985713148304544,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.8,12.286641199036172,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.8,13.916519659074368,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.8,13.071863904230897,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.8,12.547167499736139,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.85,14.647783395972388,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.85,15.769935724141753,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.85,15.091038764978938,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.85,14.70334755376933,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.9,17.38381099231063,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.9,18.074160936950662,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.9,18.92339216038596,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.9,16.71941670163487,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.95,21.774400909732748,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.95,22.35580897772875,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.95,23.050559142886346,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.95,21.36643676425454,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.975,24.615089963612057,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.975,26.106533290511276,2026-05-27
